Game ID,Outcome,Team,GP,MP,GS,Goals,Shots,Shots.per.90,Shot.Accuracy,Shot.GK.Stop,Shot.Def.Stop,Shot.Miss,Shots.Blocked,Shot.Pressed,Pct.Shots.Pressed,A6.Shots,A18.Shots,A3L.Shots,A3C.Shots,A3R.Shots,Far.Shots,Assists,Key.Passes,Key.Assists,Second.Assists,Assists.per.90,Key.Passes.per.90,Big.Chances,Big.Chances.per.90,BC.Scored,BC.Conversion.Pct,BC.SOG,BC.Shot.Miss,BC.Dispossess,BC.Created,BC.Lost,Pass.Comp,Pass.Att,Pass.Att.per.90,Pass.Comp.Pct,opPass.Comp,opPass.Att,opPass.Att.per.90,opPass.Comp.Pct,opPPass.Comp,opPPass.Att,opPPass.Att.per.90,opPPass.Comp.Pct,Pct.opPass.Pressed,rFreq.Pass.Fwd,rFreq.Pass.Side,rFreq.Pass.Back,fwPass.Comp,fwPass.Att,fwPass.Att.per.90,fwPass.Comp.Pct,sPass.Comp,sPass.Att,sPass.Att.per.90,sPass.Comp.Pct,bPass.Comp,bPass.Att,bPass.Att.per.90,bPass.Comp.Pct,rFreq.A3.Passes,rFreq.M3.Passes,rFreq.D3.Passes,A3Pass.Comp,A3Pass.Att,A3Pass.Att.per.90,A3Pass.Comp.Pct,M3Pass.Comp,M3Pass.Att,M3Pass.Att.per.90,M3Pass.Comp.Pct,D3Pass.Comp,D3Pass.Att,D3Pass.Att.per.90,D3Pass.Comp.Pct,rFreq.A3.opPasses,rFreq.M3.opPasses,rFreq.D3.opPasses,A3opPass.Comp,A3opPass.Att,A3opPass.Att.per.90,A3opPass.Comp.Pct,M3opPass.Comp,M3opPass.Att,M3opPass.Att.per.90,M3opPass.Comp.Pct,D3opPass.Comp,D3opPass.Att,D3opPass.Att.per.90,D3opPass.Comp.Pct,Pass.Comp.D3toD3,Pass.Comp.D3toM3,Pass.Comp.D3toA3,Pass.Comp.M3toD3,Pass.Comp.M3toM3,Pass.Comp.M3toA3,Pass.Comp.A3toD3,Pass.Comp.A3toM3,Pass.Comp.A3toA3,rFreq.opPass.Fwd,rFreq.opPass.Side,rFreq.opPass.Back,fwopPass.Comp,fwopPass.Att,fwopPass.Att.per.90,fwopPass.Comp.Pct,sopPass.Comp,sopPass.Att,sopPass.Att.per.90,sopPass.Comp.Pct,bopPass.Comp,bopPass.Att,bopPass.Att.per.90,bopPass.Comp.Pct,Pct.Passes.Pressed,PPass.Comp,PPass.Att,PPass.Att.per.90,PPass.Comp.Pct,rFreq.PPass.Fwd,rFreq.PPass.Side,rFreq.PPass.Back,fwPPass.Comp,fwPPass.Att,fwPPass.Att.per.90,fwPPass.Comp.Pct,sPPass.Comp,sPPass.Att,sPPass.Att.per.90,sPPass.Comp.Pct,bPPass.Comp,bPPass.Att,bPPass.Att.per.90,bPPass.Comp.Pct,Cross.Comp,Cross.Att,Cross.Att.per.90,Cross.Att.per.opPass,Cross.Comp.Pct,Corner.Crosses,Deep.Crosses,Launch.Comp,Launch.Att,Launch.Att.per.90,Launch.Att.per.Pass,Launch.Comp.Pct,Through.Comp,Through.Att,Through.Att.per.90,Through.Att.per.Pass,Through.Att.per.opPass,Through.Comp.Pct,Throw.In.Comp,Throw.In.Att,Throw.In.Att.per.90,Throw.In.Att.per.Pass,Throw.In.Comp.Pct,Corner.Kicks.Completed,Corner.Kicks.Taken,CK.Comp.Pct,CK.Assist,CK.Key.Pass,FK.Pass.Comp,FK.Pass.Att,FK.Pass.Comp.Pct,FK.Assist,FK.Key.Pass,FK.Shot,FK.Scored,Free.Kicks.Taken,Take.Ons,Take.Ons.per.90,TO.Won,TO.Lost,TO.Win.Pct,Dispossessed,Lost.Touches,All.Possessions.Disrupted,Poss.Disrupted.per.90,Aerial.Duels,Aerial.Duels.per.90,AD.Won,AD.Lost,AD.Win.Pct,Tackles,Dispossesses,All.Opp.Poss.Disrupted,Opp.Poss.Disrupted.per.90,Dribbled,Dribbled.per.90,Press.Opp,Challenge.Opp,Recoveries,Recoveries.per.90,Def.Recoveries,Poss.Recoveries,Interceptions,Int.per.90,Int.per.OP.Pass,Blocks,Blocks.per.90,Clearances,Clearances.per.90,Ball.Shields,Offsides,Fouls.Won,Fouls.Conceded,Yellow.Cards,Red.Cards,Penalties.Won,Penalties.Conceded,E.to.Goals,OG,E.to.Big.Chances,BC.Stopped,Saves,Goals.Allowed,GK.SOG.Faced,GperSOG,BC.SOG.Faced,BC.Saves,BC.Goals.Allowed,GperBCSOG,High.Balls.Faced,HB.Won,HB.Lost,HB.Caught,HB.Punched,HB.Parried,HB.Collected,HB.Fouls.Won,Crosses.Faced,Crosses.Won,Crosses.Lost,Corner.Kicks.Faced,CKs.Won,CKs.Lost,Free.Kicks.Faced,FKs.Won,FKs.Lost,no,Smothers.Won,Smothers.Lost,GK.Overall.Pass.Comp,GK.Overall.Pass.Att,GK.Overall.Pass.Comp.Pct,GK.Throw.Comp,GK.Throw.Att,GK.Throw.Comp.Pct,GK.Drop.Kick.Comp,GK.Drop.Kick.Att,GK.Drop.Kick.Comp.Pct,GKFK.Comp,GKFK.Att,GKFK.Comp.Pct
US.IRL.012316,2,USA,17,1040,11,5,20,NA,0.45,4,0,11,ND,14,0.7,6,8,0,3,0,0,2,2,2,0,NA,NA,6,NA,5,0.833333333,0,1,0,0,0,430,527,NA,0.815939279,418,512,NA,0.81640625,204,255,NA,0.8,,,,,210,278,NA,0.755395683,90,115,NA,0.782608696,130,134,NA,0.970149254,,,,116,163,NA,0.711656442,218,258,NA,0.84496124,95,105,NA,0.904761905,,,,111,155,NA,0.716129032,213,253,NA,0.841897233,93,103,NA,0.902912621,56,36,1,22,153,42,1,9,106,,,,205,273,NA,0.750915751,85,107,NA,0.794392523,127,131,NA,0.969465649,,204,255,NA,0.8,8.593142943,2.952138123,5.454718934,87,120,NA,0.725,36,50,NA,0.72,81,85,NA,0.952941176,11,24,NA,NA,0.458333333,23,1,3,9,NA,NA,0.333333333,25,33,NA,NA,NA,0.757575758,0,0,NA,NA,NA,5,8,0.625,0,0,5,5,1,0,0,1,0,6,56,NA,25,31,0.446428571,5,10,46,NA,43,NA,28,15,0.651162791,21,0,21,NA,4,NA,76,52,94,NA,52,42,24,NA,NA,17,NA,6,NA,1,0,11,9,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0.75,2,2,1,0,0,NA,1,1,1
US.IRL.012316,0,IRL,17,1040,11,0,2,NA,1,2,0,0,ND,1,0.5,1,0,0,1,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,157,241,NA,0.651452282,153,225,NA,0.68,69,92,NA,0.75,,,,,74,147,NA,0.503401361,28,36,NA,0.777777778,55,58,NA,0.948275862,,,,24,34,NA,0.705882353,83,120,NA,0.691666667,51,88,NA,0.579545455,,,,23,32,NA,0.71875,81,115,NA,0.704347826,50,79,NA,0.632911392,32,19,0,13,60,9,0,3,21,,,,66,119,NA,0.554621849,27,34,NA,0.794117647,54,57,NA,0.947368421,,69,92,NA,0.75,9.065445665,1.943528694,3.991025641,29,46,NA,0.630434783,12,16,NA,0.75,28,30,NA,0.933333333,0,1,NA,NA,0,1,0,3,24,NA,NA,0.125,5,14,NA,NA,NA,0.357142857,0,0,NA,NA,NA,1,2,0.5,0,0,2,7,0.285714286,0,0,0,0,7,24,NA,4,20,0.166666667,2,12,34,NA,42,NA,13,29,0.30952381,32,0,32,NA,25,NA,220,90,57,NA,38,19,17,NA,NA,31,NA,34,NA,1,0,13,8,0,0,0,0,0,0,0,0,4,5,9,0.555555556,5,0,5,1,4,2,2,0.5,1,0,0,0,0,2,1,1,1,0,1,0,0,0,1,0,13,30,0.433333333,1,2,0.5,0,5,0,6,16,0.375
US.CRC.072216,2,USA,17,1093,11,4,15,NA,0.466666667,3,0,8,ND,9,0.6,1,3,0,0,0,0,3,2,1,0,NA,NA,2,NA,2,1,0,0,0,0,0,389,462,NA,0.841991342,364,423,NA,0.860520095,198,222,NA,0.891891892,,,,,175,224,NA,0.78125,114,135,NA,0.844444444,100,103,NA,0.970873786,,,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,,,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,,,162,204,NA,0.794117647,104,118,NA,0.881355932,97,100,NA,0.97,,198,222,NA,0.891891892,6.59341738,5.230695862,4.175886758,85,103,NA,0.825242718,59,63,NA,0.936507937,54,56,NA,0.964285714,8,15,NA,NA,0.533333333,14,1,7,10,NA,NA,0.7,11,19,NA,NA,NA,0.578947368,13,20,NA,NA,0.65,3,9,0.333333333,0,0,5,6,0.833333333,1,0,1,0,7,30,NA,20,10,0.666666667,21,14,45,NA,20,NA,11,9,0.55,18,4,22,NA,8,NA,144,39,103,NA,68,35,6,NA,NA,17,NA,3,NA,1,5,8,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,14,1,4,4,1,0,0,NA,1,1,1
US.CRC.072216,0,CRC,17,1095,11,0,1,NA,1,1,0,0,ND,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,292,361,NA,0.808864266,273,333,NA,0.81981982,104,135,NA,0.77037037,,,,,92,153,NA,0.60130719,99,104,NA,0.951923077,101,104,NA,0.971153846,,,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,,,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,,,82,133,NA,0.616541353,91,96,NA,0.947916667,96,99,NA,0.96969697,,104,135,NA,0.77037037,7.901984127,2.461706349,6.636309524,31,58,NA,0.534482759,19,22,NA,0.863636364,54,55,NA,0.981818182,1,3,NA,NA,0.333333333,2,1,10,38,NA,NA,0.263157895,1,6,NA,NA,NA,0.166666667,11,12,NA,NA,0.916666667,0,0,NA,0,0,4,9,0.444444444,0,0,0,0,9,14,NA,10,4,0.714285714,22,16,42,NA,20,NA,7,13,0.35,26,3,29,NA,18,NA,267,37,57,NA,43,14,11,NA,NA,34,NA,17,NA,0,1,11,11,3,0,0,0,0,0,0,0,3,4,7,1.083333333,2,0,2,2,4,4,0,2,3,0,0,1,0,4,4,0,2,2,0,0,0,0,1,1,33,43,0.76744186,4,5,0.8,0,2,0,4,7,0.571428571
US.COL.041016,2,USA,15,1037,11,3,20,NA,0.5,7,0,10,ND,7,0.35,0,1,0,1,0,0,3,1,0,0,NA,NA,6,NA,1,0.166666667,2,2,0,0,1,437,503,NA,0.868787276,411,470,NA,0.874468085,199,222,NA,0.896396396,,,,,185,228,NA,0.811403509,159,179,NA,0.888268156,93,96,NA,0.96875,,,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,,,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,,,177,217,NA,0.815668203,151,167,NA,0.904191617,82,85,NA,0.964705882,,199,222,NA,0.896396396,7.799523072,3.850766213,2.349710715,95,108,NA,0.87962963,59,67,NA,0.880597015,45,47,NA,0.957446809,12,23,NA,NA,0.52173913,19,4,10,16,NA,NA,0.625,5,9,NA,NA,NA,0.555555556,19,22,NA,NA,0.863636364,2,5,0.4,0,0,4,5,0.8,1,0,1,0,6,52,NA,37,15,0.711538462,17,23,55,NA,29,NA,26,3,0.896551724,16,12,28,NA,13,NA,154,24,92,NA,49,43,24,NA,NA,24,NA,8,NA,1,3,9,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,1,0,0,NA,1,1,1
US.COL.041016,0,COL,14,1034,11,0,2,NA,0,0,0,2,ND,1,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,205,290,NA,0.706896552,186,263,NA,0.707224335,128,158,NA,0.810126582,,,,,90,163,NA,0.552147239,70,78,NA,0.897435897,45,49,NA,0.918367347,,,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,,,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,,,76,127,NA,0.598425197,66,74,NA,0.891891892,42,46,NA,0.913043478,,128,158,NA,0.810126582,7.800282758,3.113896922,2.08582032,56,79,NA,0.708860759,40,45,NA,0.888888889,32,34,NA,0.941176471,0,4,NA,NA,0,4,0,5,40,NA,NA,0.125,0,1,NA,NA,NA,0,17,21,NA,NA,0.80952381,1,1,1,0,0,1,5,0.2,0,0,1,0,6,22,NA,13,9,0.590909091,20,9,38,NA,28,NA,4,24,0.142857143,19,14,33,NA,33,NA,206,50,63,NA,39,24,18,NA,NA,39,NA,32,NA,0,0,6,9,0,0,0,0,0,0,1,1,6,3,9,0.333333333,3,2,1,0.333333333,2,1,1,0.5,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3,22,0.136363636,0,0,NA,0,0,NA,2,20,0.1
US.COL.040616,2,USA,17,1045,11,7,20,NA,0.55,3,1,9,ND,13,0.65,0,12,1,6,0,0,6,3,2,0,NA,NA,5,NA,4,0.8,1,0,0,0,0,563,634,NA,0.888012618,522,593,NA,0.880269815,273,308,NA,0.886363636,,,,,258,302,NA,0.854304636,149,171,NA,0.871345029,156,161,NA,0.968944099,,,,127,159,NA,0.798742138,346,381,NA,0.908136483,90,94,NA,0.957446809,,,,108,139,NA,0.776978417,326,361,NA,0.903047091,88,92,NA,0.956521739,61,29,0,16,268,62,1,16,110,,,,239,283,NA,0.844522968,134,155,NA,0.864516129,146,151,NA,0.966887417,,273,307,NA,0.889250814,8.373154155,3.511116329,5.115729516,121,142,NA,0.852112676,63,72,NA,0.875,89,93,NA,0.956989247,14,21,NA,NA,0.666666667,20,1,14,24,NA,NA,0.583333333,7,9,NA,NA,NA,0.777777778,22,22,NA,NA,1,3,4,0.75,0,0,14,14,1,0,0,0,0,14,54,NA,36,18,0.666666667,20,22,60,NA,37,NA,27,10,0.72972973,11,16,27,NA,5,NA,122,32,80,NA,36,43,26,NA,NA,21,NA,9,NA,3,2,19,9,0,0,0,0,0,0,0,2,2,0,2,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,24,25,0.96,1,1,1,1,1,1,3,3,1
US.COL.040616,0,COL,18,1144,12,0,6,NA,0.333333333,2,0,4,ND,4,0.666666667,0,0,1,3,0,0,0,1,0,0,NA,NA,1,NA,0,0,1,0,0,0,0,135,207,NA,0.652173913,127,182,NA,0.697802198,92,114,NA,0.807017544,,,,,66,125,NA,0.528,36,48,NA,0.75,33,34,NA,0.970588235,,,,14,23,NA,0.608695652,87,124,NA,0.701612903,34,59,NA,0.576271186,,,,12,19,NA,0.631578947,83,110,NA,0.754545455,32,52,NA,0.615384615,17,16,0,4,74,9,0,2,12,,,,56,95,NA,0.589473684,34,44,NA,0.772727273,33,34,NA,0.970588235,,92,114,NA,0.807017544,9.140873016,3.262037037,1.597089947,40,58,NA,0.689655172,29,32,NA,0.90625,23,24,NA,0.958333333,1,4,NA,NA,0.25,4,0,8,31,NA,NA,0.258064516,1,1,NA,NA,NA,1,8,14,NA,NA,0.571428571,0,1,0,0,0,0,10,0,0,0,0,0,10,11,NA,5,6,0.454545455,22,14,42,NA,37,NA,8,29,0.216216216,23,18,41,NA,34,NA,322,48,64,NA,39,25,14,NA,NA,36,NA,27,NA,3,0,9,20,3,0,0,0,1,0,0,0,3,6,10,0.666666667,4,0,3,1,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,5,19,0.263157895,0,0,NA,0,0,NA,4,11,0.363636364
US.SUI.102316,2,USA,16,1059,11,5,20,NA,0.45,4,0,11,ND,10,0.5,0,0,0,0,0,0,2,3,0,0,NA,NA,4,NA,1,0.25,2,1,0,2,0,465,560,NA,0.830357143,434,519,NA,0.836223507,258,308,NA,0.837662338,,,,,188,251,NA,0.749003984,188,214,NA,0.878504673,89,95,NA,0.936842105,,,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,,,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,,,180,239,NA,0.753138075,173,193,NA,0.896373057,80,86,NA,0.930232558,,258,308,NA,0.837662338,6.95843024,5.529549416,3.512020344,96,130,NA,0.738461538,100,112,NA,0.892857143,62,66,NA,0.939393939,11,23,NA,NA,0.47826087,16,7,10,22,NA,NA,0.454545455,15,40,NA,NA,NA,0.375,20,21,NA,NA,0.952380952,4,9,0.444444444,0,0,6,10,0.6,0,0,0,0,10,45,NA,30,15,0.666666667,16,9,40,NA,51,NA,28,23,0.549019608,24,6,30,NA,8,NA,137,47,107,NA,60,47,17,NA,NA,15,NA,8,NA,1,12,15,8,1,0,0,0,0,0,0,0,1,1,2,0.5,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,1,1,1,1,0,0,NA,2,2,1
US.SUI.102316,0,SUI,16,1059,11,1,4,NA,0.5,1,0,2,ND,4,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,1,1,0,0,0,0,0,148,240,NA,0.616666667,126,201,NA,0.626865672,95,135,NA,0.703703704,,,,,75,149,NA,0.503355705,41,56,NA,0.732142857,32,35,NA,0.914285714,,,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,,,,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,,,54,105,NA,0.514285714,37,52,NA,0.711538462,31,34,NA,0.911764706,,95,135,NA,0.703703704,8.166941392,4.068543956,3.764514652,38,64,NA,0.59375,31,42,NA,0.738095238,26,29,NA,0.896551724,1,6,NA,NA,0.166666667,3,3,17,50,NA,NA,0.34,5,12,NA,NA,NA,0.416666667,15,19,NA,NA,0.789473684,0,0,NA,0,0,6,14,0.428571429,0,0,0,0,14,24,NA,10,14,0.416666667,20,4,38,NA,50,NA,17,33,0.34,27,3,30,NA,29,NA,304,80,74,NA,45,29,22,NA,NA,29,NA,27,NA,1,2,8,15,3,0,0,0,0,0,0,0,4,4,8,1.2,1,0,1,1,2,2,0,1,5,0,3,2,0,1,1,0,0,0,0,0,0,0,3,0,8,16,0.5,1,1,1,0,2,0,4,9,0.444444444
US.FRA.030616,2,USA,14,1035,11,1,7,NA,0.428571429,2,0,4,ND,1,0.142857143,0,5,1,1,0,0,1,0,0,0,NA,NA,2,NA,1,0.5,0,1,0,0,0,320,415,NA,0.771084337,282,359,NA,0.78551532,129,150,NA,0.86,,,,,153,226,NA,0.67699115,80,99,NA,0.808080808,87,90,NA,0.966666667,,,,52,81,NA,0.641975309,184,229,NA,0.80349345,86,107,NA,0.803738318,,,,36,57,NA,0.631578947,168,207,NA,0.811594203,79,96,NA,0.822916667,41,44,1,26,130,27,2,4,45,,,,136,191,NA,0.712041885,66,80,NA,0.825,79,82,NA,0.963414634,,129,150,NA,0.86,7.065837301,1.84604651,4.088116189,64,76,NA,0.842105263,19,27,NA,0.703703704,46,47,NA,0.978723404,2,7,NA,NA,0.285714286,6,1,13,36,NA,NA,0.361111111,6,16,NA,NA,NA,0.375,25,35,NA,NA,0.714285714,7,11,0.636363636,0,0,5,8,0.625,0,0,0,0,8,43,NA,29,14,0.674418605,17,7,38,NA,52,NA,30,22,0.576923077,9,7,16,NA,21,NA,174,27,72,NA,50,21,14,NA,NA,36,NA,11,NA,2,2,12,13,0,0,0,0,0,0,2,2,2,0,2,0,1,1,0,0,2,2,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,18,0.444444444,0,0,NA,1,2,0.5,1,6,0.166666667
US.FRA.030616,0,FRA,15,1035,11,0,6,NA,0.333333333,2,0,4,ND,2,0.333333333,0,1,0,2,2,0,0,1,0,0,NA,NA,2,NA,0,0,1,0,0,0,1,303,388,NA,0.780927835,277,349,NA,0.793696275,137,166,NA,0.825301205,,,,,129,196,NA,0.658163265,77,92,NA,0.836956522,97,100,NA,0.97,,,,50,76,NA,0.657894737,183,218,NA,0.839449541,71,95,NA,0.747368421,,,,44,65,NA,0.676923077,170,203,NA,0.837438424,64,82,NA,0.780487805,41,27,2,17,141,23,2,5,42,,,,118,170,NA,0.694117647,68,79,NA,0.860759494,91,94,NA,0.968085106,,138,167,NA,0.826347305,5.921710898,2.919511889,5.158777213,46,65,NA,0.707692308,38,45,NA,0.844444444,54,57,NA,0.947368421,3,11,NA,NA,0.272727273,8,3,15,45,NA,NA,0.333333333,0,0,NA,NA,NA,NA,18,21,NA,NA,0.857142857,1,5,0.2,0,0,4,8,0.5,0,0,2,0,10,29,NA,22,7,0.75862069,8,12,27,NA,52,NA,20,32,0.384615385,16,14,30,NA,29,NA,148,25,58,NA,41,17,16,NA,NA,36,NA,24,NA,4,0,12,11,3,0,0,0,0,0,2,0,2,1,3,0.333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,36,0.555555556,3,3,1,0,2,0,1,9,0.111111111
US.ENG.030316,2,USA,16,1055,11,1,6,NA,0.333333333,1,0,4,ND,4,0.666666667,1,3,0,1,0,0,1,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,385,468,NA,0.822649573,357,425,NA,0.84,172,212,NA,0.811320755,,,,,184,259,NA,0.71042471,68,71,NA,0.957746479,133,138,NA,0.963768116,,,,62,81,NA,0.765432099,211,243,NA,0.868312757,112,144,NA,0.777777778,,,,56,73,NA,0.767123288,202,231,NA,0.874458874,99,121,NA,0.818181818,64,29,0,22,152,17,0,6,32,,,,163,220,NA,0.740909091,67,70,NA,0.957142857,125,130,NA,0.961538462,,172,212,NA,0.811320755,6.279454772,1.643753066,4.076792161,76,108,NA,0.703703704,30,33,NA,0.909090909,66,71,NA,0.929577465,8,11,NA,NA,0.727272727,11,0,18,48,NA,NA,0.375,2,3,NA,NA,NA,0.666666667,16,25,NA,NA,0.64,0,0,NA,0,0,9,13,0.692307692,0,0,1,0,14,38,NA,21,17,0.552631579,6,12,35,NA,82,NA,40,42,0.487804878,17,12,29,NA,16,NA,118,42,86,NA,54,32,21,NA,NA,28,NA,20,NA,1,2,14,15,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,22,0.409090909,3,3,1,0,2,0,4,10,0.4
US.ENG.030316,0,ENG,15,1057,11,0,4,NA,0.5,2,0,2,ND,0,0,0,2,0,1,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,195,286,NA,0.681818182,167,241,NA,0.692946058,97,130,NA,0.746153846,,,,,113,189,NA,0.597883598,32,41,NA,0.780487805,50,56,NA,0.892857143,,,,59,85,NA,0.694117647,106,151,NA,0.701986755,30,50,NA,0.6,,,,46,66,NA,0.696969697,96,136,NA,0.705882353,25,39,NA,0.641025641,6,8,0,0,69,16,0,2,37,,,,88,147,NA,0.598639456,28,34,NA,0.823529412,48,54,NA,0.888888889,,97,130,NA,0.746153846,7.386233211,1.736782662,3.876984127,49,74,NA,0.662162162,16,20,NA,0.8,32,36,NA,0.888888889,5,12,NA,NA,0.416666667,11,1,13,50,NA,NA,0.26,2,4,NA,NA,NA,0.5,21,27,NA,NA,0.777777778,1,4,0.25,0,0,5,12,0.416666667,0,0,1,0,13,32,NA,18,14,0.5625,13,10,37,NA,82,NA,39,43,0.475609756,19,3,22,NA,19,NA,189,72,75,NA,42,33,26,NA,NA,22,NA,20,NA,0,2,14,14,0,0,0,0,0,0,0,0,1,1,2,0.5,0,0,0,0,3,3,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6,13,0.461538462,0,0,NA,1,2,0.5,4,8,0.5
US.GER.030916,2,USA,16,1057,11,2,5,NA,0.6,1,0,2,ND,4,0.8,0,3,0,2,0,0,1,1,1,0,NA,NA,1,NA,1,1,0,0,0,1,0,226,339,NA,0.666666667,219,319,NA,0.686520376,116,164,NA,0.707317073,,,,,124,207,NA,0.599033816,41,62,NA,0.661290323,61,70,NA,0.871428571,,,,26,62,NA,0.419354839,146,200,NA,0.73,53,75,NA,0.706666667,,,,25,54,NA,0.462962963,144,194,NA,0.742268041,49,69,NA,0.710144928,28,24,0,14,109,23,1,3,22,,,,116,186,NA,0.623655914,40,55,NA,0.727272727,61,70,NA,0.871428571,,116,164,NA,0.707317073,9.281313131,3.002525253,3.716161616,49,82,NA,0.597560976,27,37,NA,0.72972973,40,45,NA,0.888888889,1,12,NA,NA,0.083333333,11,1,21,50,NA,NA,0.42,27,50,NA,NA,NA,0.54,0,0,NA,NA,NA,1,7,0.142857143,0,0,3,8,0.375,0,0,1,0,9,38,NA,29,9,0.763157895,20,16,45,NA,84,NA,30,54,0.357142857,14,0,14,NA,12,NA,197,65,81,NA,54,26,22,NA,NA,40,NA,24,NA,0,4,13,7,0,0,0,0,0,0,0,0,4,1,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,0.576923077,1,1,1,2,4,0.5,3,9,0.333333333
US.GER.030916,0,GER,15,1060,11,1,7,NA,0.571428571,3,0,3,ND,2,0.285714286,0,3,0,3,1,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,307,401,NA,0.765586035,297,384,NA,0.7734375,168,212,NA,0.79245283,,,,,135,204,NA,0.661764706,87,104,NA,0.836538462,85,93,NA,0.913978495,,,,63,88,NA,0.715909091,172,224,NA,0.767857143,71,88,NA,0.806818182,,,,58,82,NA,0.707317073,172,222,NA,0.774774775,66,78,NA,0.846153846,41,29,1,6,142,23,0,8,55,,,,124,186,NA,0.666666667,83,99,NA,0.838383838,84,92,NA,0.913043478,,169,212,NA,0.797169811,6.451556219,4.610725285,3.937718496,63,90,NA,0.7,52,62,NA,0.838709677,54,60,NA,0.9,9,15,NA,NA,0.6,13,2,19,35,NA,NA,0.542857143,29,38,NA,NA,NA,0.763157895,0,0,NA,NA,NA,5,6,0.833333333,0,0,1,4,0.25,0,0,1,0,5,26,NA,13,13,0.5,15,20,48,NA,83,NA,50,33,0.602409639,12,0,12,NA,28,NA,142,63,101,NA,66,35,16,NA,NA,25,NA,35,NA,0,2,7,13,2,0,0,0,2,0,0,0,1,2,3,0.666666667,1,0,1,1,5,5,0,1,5,0,0,0,0,3,3,0,0,0,0,1,1,0,1,0,22,32,0.6875,2,3,0.666666667,2,5,0.4,7,9,0.777777778
